cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,config_sha256,dataset_sha256,git_commit,prompt_sha256,python_version,requests_version,run_started_at_utc,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#1243,Phaethornis eurynome,Phaethornis,eurynome,Trochilidae,Apodiformes,rabo-branco-de-garganta-rajada,Scale-throated Hermit,BR,False,False,False,False,,BR,Scale-throated Hermit,scther1,True,binomial,False,Scale-throated Hermit,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819507-uss9Ranzwwuoh1vgvauc,openrouter_batch_sequence,Streak-throated Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819507-312bc6d9425295232c8c,4bda4a7d-85a7-48bb-9168-3a98d8aef0ad,OpenAI,1788819662,2026-09-07T22:21:37.000895+00:00,0,58,99,157,,streak throated hermit,scale throated hermit,False,False,,complete,1,intra_genus
CBRO#1246,Phaethornis hispidus,Phaethornis,hispidus,Trochilidae,Apodiformes,rabo-branco-cinza,White-bearded Hermit,BR,False,False,False,False,,BR,White-bearded Hermit,whbher1,True,binomial,False,White-bearded Hermit,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819507-uss9Ranzwwuoh1vgvauc,openrouter_batch_sequence,Sooty capped Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819507-837197eafae9cd44206b,1751d92e-b088-4081-b401-8a0317209603,OpenAI,1788819621,2026-09-07T22:21:37.000917+00:00,0,53,207,260,,sooty capped hermit,white bearded hermit,False,False,,complete,1,intra_genus
CBRO#1247,Phaethornis philippii,Phaethornis,philippii,Trochilidae,Apodiformes,rabo-branco-amarelo,Needle-billed Hermit,BR,False,False,False,False,,BR,Needle-billed Hermit,nebher1,True,binomial,False,Needle-billed Hermit,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Buff-bellied Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-12c17ba81b69ee1ea21c,fd96f70e-b94b-46a3-9213-42a337d2cf87,OpenAI,1788819704,2026-09-07T22:23:44.748478+00:00,0,54,91,145,,buff bellied hermit,needle billed hermit,False,False,,complete,1,intra_genus
CBRO#1248,Phaethornis bourcieri,Phaethornis,bourcieri,Trochilidae,Apodiformes,rabo-branco-de-bico-reto,Straight-billed Hermit,BR,False,False,False,False,,BR,Straight-billed Hermit,stbher1,True,binomial,False,Straight-billed Hermit,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Straight billed Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-4a91cc7a4792efb6c1c4,41eb0fa1-60d8-4ff6-874d-750e3c72ebb1,OpenAI,1788819764,2026-09-07T22:23:44.748556+00:00,0,56,45,101,,straight billed hermit,straight billed hermit,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1251,Phaethornis superciliosus,Phaethornis,superciliosus,Trochilidae,Apodiformes,rabo-branco-de-bigodes,Long-tailed Hermit,BR,False,False,False,False,,BR,Long-tailed Hermit,lother1,True,binomial,False,Long-tailed Hermit,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Long-tailed Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-5b3af9a583934a43fb69,0738d12b-89bd-45ec-8f1c-7dcd2dfa0946,OpenAI,1788819764,2026-09-07T22:23:44.748582+00:00,0,54,114,168,,long tailed hermit,long tailed hermit,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1257,Phaethornis malaris,Phaethornis,malaris,Trochilidae,Apodiformes,rabo-branco-de-bico-grande,Great-billed Hermit,BR,False,False,False,False,,BR,Great-billed Hermit,grbher1,True,binomial,False,Great-billed Hermit,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Great-billed Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-9a4c31e0a70bceacf601,18b7a801-4078-4427-810c-16ef3232f347,OpenAI,1788819764,2026-09-07T22:23:44.748605+00:00,0,56,75,131,,great billed hermit,great billed hermit,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1263,Doryfera johannae,Doryfera,johannae,Trochilidae,Apodiformes,bico-de-lança,Blue-fronted Lancebill,BR,False,False,False,True,,BR#,Blue-fronted Lancebill,blflan1,True,binomial,False,Blue-fronted Lancebill,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Blue-fronted Lancebill,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-0fa99126e6042915f6d4,2d0eb4ee-95d6-4890-a74a-20d6c82227d5,OpenAI,1788819764,2026-09-07T22:23:44.748627+00:00,0,52,154,206,,blue fronted lancebill,blue fronted lancebill,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1410,Augastes scutatus,Augastes,scutatus,Trochilidae,Apodiformes,beija-flor-de-gravata-verde,Hyacinth Visorbearer,BR,True,False,False,False,,"BR, En",Hyacinth Visorbearer,hyavis1,True,binomial,False,Hyacinth Visorbearer,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Hyacinth Visorbearer,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-50dfa22f29a8c4734057,2cf2ade7-3b5f-4e0c-ba7d-b338e63f1fb9,OpenAI,1788819704,2026-09-07T22:23:44.748649+00:00,0,57,79,136,,hyacinth visorbearer,hyacinth visorbearer,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1414,Augastes lumachella,Augastes,lumachella,Trochilidae,Apodiformes,beija-flor-de-gravata-vermelha,Hooded Visorbearer,BR,True,False,False,False,,"BR, En",Hooded Visorbearer,hoovis2,True,binomial,False,Hooded Visorbearer,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Hooded Visorbearer,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-095a4615658a31307124,32c1788b-2c75-4f2e-9476-945b74c2f386,OpenAI,1788819704,2026-09-07T22:23:44.748668+00:00,0,58,72,130,,hooded visorbearer,hooded visorbearer,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1286,Colibri delphinae,Colibri,delphinae,Trochilidae,Apodiformes,beija-flor-marrom,Brown Violetear,BR,False,False,False,False,,BR,Brown Violetear,brvear1,True,binomial,False,Brown Violetear,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Brown Violetear,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-daf5c5d38a5d645ed8a2,03b0042d-40c0-4ab1-a78e-ef14169b79f3,OpenAI,1788819704,2026-09-07T22:23:44.748687+00:00,0,53,48,101,,brown violetear,brown violetear,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1289,Colibri coruscans,Colibri,coruscans,Trochilidae,Apodiformes,beija-flor-violeta,Sparkling Violetear,BR,False,False,False,True,,BR#,Sparkling Violetear,spvear1,True,binomial,False,Sparkling Violetear,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Sparkling Violetear,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-9e935aa711f147c3d3dc,3de279fc-b950-42b9-a37a-967b4ab66ef5,OpenAI,1788819704,2026-09-07T22:23:44.748706+00:00,0,54,91,145,,sparkling violetear,sparkling violetear,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1291,Colibri serrirostris,Colibri,serrirostris,Trochilidae,Apodiformes,beija-flor-de-orelha-violeta,White-vented Violetear,BR,False,False,False,False,,BR,White-vented Violetear,wvvear1,True,binomial,False,White-vented Violetear,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,White-vented Violetear,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-c910540772cd37bbbd63,fe0f72ad-35fb-4794-99b7-dc48595b5720,OpenAI,1788819708,2026-09-07T22:23:44.748725+00:00,0,58,86,144,,white vented violetear,white vented violetear,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1421,Heliactin bilophus,Heliactin,bilophus,Trochilidae,Apodiformes,chifre-de-ouro,Horned Sungem,BR,False,False,False,False,,BR,Horned Sungem,horsun2,True,binomial,False,Horned Sungem,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Horned Sungem,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-03fb5ff7edd2b50a57d5,c6b6d456-7c79-4ad3-a99c-5592426fc8fd,OpenAI,1788819708,2026-09-07T22:23:44.748745+00:00,0,52,58,110,,horned sungem,horned sungem,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1416,Heliothryx auritus,Heliothryx,auritus,Trochilidae,Apodiformes,beija-flor-de-bochecha-azul,Black-eared Fairy,BR,False,False,False,False,,BR,Black-eared Fairy,bkefai1,True,binomial,False,Black-eared Fairy,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Black eared Fairy,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-2ef41588efea898cb9d5,36bab64e-8f70-48ba-a680-48aa0c68008f,OpenAI,1788819708,2026-09-07T22:23:44.748763+00:00,0,58,160,218,,black eared fairy,black eared fairy,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1368,Polytmus guainumbi,Polytmus,guainumbi,Trochilidae,Apodiformes,beija-flor-de-bico-curvo,White-tailed Goldenthroat,BR,False,False,False,False,,BR,White-tailed Goldenthroat,whtgol1,True,binomial,False,White-tailed Goldenthroat,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Buff-tailed Sicklebill,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-b0f7b85fc800eb8ccb1c,40a07ee3-a6cd-9cb8-90cc-596c644211ce,OpenAI,1788819708,2026-09-07T22:23:44.748782+00:00,0,56,183,239,,buff tailed sicklebill,white tailed goldenthroat,False,False,,complete,4,hallucinated
CBRO#1371,Polytmus theresiae,Polytmus,theresiae,Trochilidae,Apodiformes,beija-flor-verde,Green-tailed Goldenthroat,BR,False,False,False,False,,BR,Green-tailed Goldenthroat,grtgol1,True,binomial,False,Green-tailed Goldenthroat,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Green-tailed Goldenthroat,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-f38057895383ff0a0b87,ba314066-bb31-4aa3-9fe5-2ae5bf71c695,OpenAI,1788819709,2026-09-07T22:23:44.748833+00:00,0,53,218,271,,green tailed goldenthroat,green tailed goldenthroat,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1296,Avocettula recurvirostris,Avocettula,recurvirostris,Trochilidae,Apodiformes,beija-flor-de-bico-virado,Fiery-tailed Awlbill,BR,False,False,False,False,,BR,Fiery-tailed Awlbill,fitawl1,True,binomial,False,Fiery-tailed Awlbill,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Fiery-tailed awlbill,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-741ce536ad71bc857f68,9095a51c-c798-4636-af7f-8830d386e1e7,OpenAI,1788819712,2026-09-07T22:23:44.748857+00:00,0,57,66,123,,fiery tailed awlbill,fiery tailed awlbill,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1305,Chrysolampis mosquitus,Chrysolampis,mosquitus,Trochilidae,Apodiformes,beija-flor-vermelho,Ruby-topaz Hummingbird,BR,False,False,False,False,,BR,Ruby-topaz Hummingbird,ruthum1,True,binomial,False,Ruby-topaz Hummingbird,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Ruby topaz hummingbird,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-275d34600cfda7c5cfc5,7dea7d39-f306-452e-8316-068cb7ce5360,OpenAI,1788819713,2026-09-07T22:23:44.748878+00:00,0,54,81,135,,ruby topaz hummingbird,ruby topaz hummingbird,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1293,Anthracothorax viridigula,Anthracothorax,viridigula,Trochilidae,Apodiformes,beija-flor-de-veste-verde,Green-throated Mango,BR,False,False,False,False,,BR,Green-throated Mango,grtman1,True,binomial,False,Green-throated Mango,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Green throated Mango,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-e8d605a03d12fb70c32d,9d3c91d5-4f64-462e-a129-a447598c7509,OpenAI,1788819714,2026-09-07T22:23:44.748897+00:00,0,56,89,145,,green throated mango,green throated mango,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1294,Anthracothorax nigricollis,Anthracothorax,nigricollis,Trochilidae,Apodiformes,beija-flor-de-veste-preta,Black-throated Mango,BR,False,False,False,False,,BR,Black-throated Mango,bltman1,True,binomial,False,Black-throated Mango,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Black-throated Mango,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-9c07ed9472d38adab080,70d901a0-779f-4895-ad17-8b4b28a2ec7e,OpenAI,1788819714,2026-09-07T22:23:44.748958+00:00,0,56,69,125,,black throated mango,black throated mango,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1319,Discosura langsdorffi,Discosura,langsdorffi,Trochilidae,Apodiformes,rabo-de-espinho,Black-bellied Thorntail,BR,False,False,False,False,,BR,Black-bellied Thorntail,bkbtho1,True,binomial,False,Black-bellied Thorntail,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Black bellied Thorntail,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-5fe07e78cf1729201f93,0f60eec1-9c71-4589-9700-068c8ba82c78,OpenAI,1788819715,2026-09-07T22:23:44.748983+00:00,0,53,150,203,,black bellied thorntail,black bellied thorntail,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1322,Discosura longicaudus,Discosura,longicaudus,Trochilidae,Apodiformes,bandeirinha,Racket-tailed Coquette,BR,False,False,False,False,,BR,Racket-tipped Thorntail,ratcoq2,True,binomial,True,Racket-tipped Thorntail,True,binomial,True,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Racket tailed Coquette,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-bcb45cdb564f9467a3ba,2754c4eb-a006-41f7-a431-a76856214209,OpenAI,1788819715,2026-09-07T22:23:44.749004+00:00,0,51,110,161,,racket tailed coquette,racket tailed coquette,True,True,cbro,complete,0,correct
CBRO#1310,Lophornis ornatus,Lophornis,ornatus,Trochilidae,Apodiformes,beija-flor-de-leque-canela,Tufted Coquette,BR,False,False,False,False,,BR,Tufted Coquette,tufcoq1,True,binomial,False,Tufted Coquette,True,binomial,False,openai/gpt-6-astra,3f113db82743aa31bd91b93a8b57367f5f7903e1a84744ad632f0d493c7ed7b2,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,5448c37a41c7b0af096601ee7fa2ed5f5636790a,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,3.12.3,2.34.2,2026-09-07T21:13:07.877410+00:00,batch-1788819697-dcfSnh3PEM5dAY1kQ5YN,openrouter_batch_sequence,Tufted Coquette,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-6-astra,gen-batch-1788819697-33f6ef501fc0e13ae752,9340e0d8-5bcf-448e-a346-67c67b4cc9dd,OpenAI,1788819718,2026-09-07T22:23:44.749023+00:00,0,56,110,166,,tufted coquette,tufted coquette,True,True,cbro;ebird;avilist,complete,0,correct
